item_id,description,category,quote_date,price
212515,FRESH VEG-TOMATOES-PER KG,vegetable,2005-06-01,1.6726819952490422
212515,FRESH VEG-TOMATOES-PER KG,vegetable,2005-07-01,1.5971482904942966
212515,FRESH VEG-TOMATOES-PER KG,vegetable,2005-08-01,1.5544402908955224
212515,FRESH VEG-TOMATOES-PER KG,vegetable,2005-09-01,1.5303435134351144
212515,FRESH VEG-TOMATOES-PER KG,vegetable,2005-10-01,1.4596551852490423
212515,FRESH VEG-TOMATOES-PER KG,vegetable,2005-11-01,1.4266412291221373
212515,FRESH VEG-TOMATOES-PER KG,vegetable,2005-12-01,1.3975471778490567
212515,FRESH VEG-TOMATOES-PER KG,vegetable,2006-01-01,1.4526436921455939
212515,FRESH VEG-TOMATOES-PER KG,vegetable,2006-02-01,1.5022088515261045
212515,FRESH VEG-TOMATOES-PER KG,vegetable,2006-03-01,1.5675191091603053
212515,FRESH VEG-TOMATOES-PER KG,vegetable,2006-04-01,1.6427651706439395
212515,FRESH VEG-TOMATOES-PER KG,vegetable,2006-05-01,1.7638372154651163
212515,FRESH VEG-TOMATOES-PER KG,vegetable,2006-06-01,1.635187974849624
212515,FRESH VEG-TOMATOES-PER KG,vegetable,2006-07-01,1.6597665396498054
212515,FRESH VEG-TOMATOES-PER KG,vegetable,2006-08-01,1.5882575801515153
212515,FRESH VEG-TOMATOES-PER KG,vegetable,2006-09-01,1.6664230776923077
212515,FRESH VEG-TOMATOES-PER KG,vegetable,2006-10-01,1.6926877459683796
212515,FRESH VEG-TOMATOES-PER KG,vegetable,2006-11-01,1.6604016073895582
212515,FRESH VEG-TOMATOES-PER KG,vegetable,2006-12-01,1.5967068318473896
212515,FRESH VEG-TOMATOES-PER KG,vegetable,2007-01-01,1.7340485874089069
212515,FRESH VEG-TOMATOES-PER KG,vegetable,2007-02-01,1.7777165372440944
212515,FRESH VEG-TOMATOES-PER KG,vegetable,2007-03-01,1.7296197753992395
212515,FRESH VEG-TOMATOES-PER KG,vegetable,2007-04-01,2.0117175691221374
212515,FRESH VEG-TOMATOES-PER KG,vegetable,2007-05-01,1.8001532688888888
212515,FRESH VEG-TOMATOES-PER KG,vegetable,2007-06-01,1.7501521035741445
212515,FRESH VEG-TOMATOES-PER KG,vegetable,2007-07-01,1.7405323363878327
212515,FRESH VEG-TOMATOES-PER KG,vegetable,2007-08-01,1.7398084471264368
212515,FRESH VEG-TOMATOES-PER KG,vegetable,2007-09-01,1.8153409182575757
212515,FRESH VEG-TOMATOES-PER KG,vegetable,2007-10-01,1.8620454675
212515,FRESH VEG-TOMATOES-PER KG,vegetable,2007-11-01,1.8475925968148148
212515,FRESH VEG-TOMATOES-PER KG,vegetable,2007-12-01,1.869283031018868
212515,FRESH VEG-TOMATOES-PER KG,vegetable,2008-01-01,1.9100000132307693
212515,FRESH VEG-TOMATOES-PER KG,vegetable,2008-02-01,1.8520635016666667
212515,FRESH VEG-TOMATOES-PER KG,vegetable,2008-03-01,1.8806225787159534
212515,FRESH VEG-TOMATOES-PER KG,vegetable,2008-04-01,1.8870703219140625
212515,FRESH VEG-TOMATOES-PER KG,vegetable,2008-05-01,1.9660474554940712
212515,FRESH VEG-TOMATOES-PER KG,vegetable,2008-06-01,1.9576172098828124
212515,FRESH VEG-TOMATOES-PER KG,vegetable,2008-07-01,1.8430000153461539
212515,FRESH VEG-TOMATOES-PER KG,vegetable,2008-08-01,1.863730788923077
212515,FRESH VEG-TOMATOES-PER KG,vegetable,2008-09-01,1.867034237376426
212515,FRESH VEG-TOMATOES-PER KG,vegetable,2008-10-01,2.028511469847328
212515,FRESH VEG-TOMATOES-PER KG,vegetable,2008-11-01,1.9293650888095237
212515,FRESH VEG-TOMATOES-PER KG,vegetable,2008-12-01,2.103319847773279
212515,FRESH VEG-TOMATOES-PER KG,vegetable,2009-01-01,2.169166671468254
212515,FRESH VEG-TOMATOES-PER KG,vegetable,2009-02-01,2.022107438471074
212515,FRESH VEG-TOMATOES-PER KG,vegetable,2009-03-01,2.1200778218287937
212515,FRESH VEG-TOMATOES-PER KG,vegetable,2009-04-01,2.2313765157894734
212515,FRESH VEG-TOMATOES-PER KG,vegetable,2009-05-01,2.1039442246613547
212515,FRESH VEG-TOMATOES-PER KG,vegetable,2009-06-01,1.91428000484
212515,FRESH VEG-TOMATOES-PER KG,vegetable,2009-07-01,1.8747619078968254
212515,FRESH VEG-TOMATOES-PER KG,vegetable,2009-08-01,1.820883537309237
212515,FRESH VEG-TOMATOES-PER KG,vegetable,2009-09-01,1.8937549424505928
212515,FRESH VEG-TOMATOES-PER KG,vegetable,2009-10-01,2.0488800024000002
212515,FRESH VEG-TOMATOES-PER KG,vegetable,2009-11-01,1.8579435514112903
212515,FRESH VEG-TOMATOES-PER KG,vegetable,2009-12-01,1.9033070912598427
212515,FRESH VEG-TOMATOES-PER KG,vegetable,2010-01-01,2.008016197206478
212515,FRESH VEG-TOMATOES-PER KG,vegetable,2010-02-01,2.0523404291914895
212515,FRESH VEG-TOMATOES-PER KG,vegetable,2010-03-01,2.435020762240664
212515,FRESH VEG-TOMATOES-PER KG,vegetable,2010-04-01,2.5557661338709674
212515,FRESH VEG-TOMATOES-PER KG,vegetable,2010-05-01,2.2302489667634853
212515,FRESH VEG-TOMATOES-PER KG,vegetable,2010-06-01,2.0944898003673473
212515,FRESH VEG-TOMATOES-PER KG,vegetable,2010-07-01,2.1558775534693875
212515,FRESH VEG-TOMATOES-PER KG,vegetable,2010-08-01,2.0837751083534135
212515,FRESH VEG-TOMATOES-PER KG,vegetable,2010-09-01,2.1844129615384618
212515,FRESH VEG-TOMATOES-PER KG,vegetable,2010-10-01,2.178966950785124
212515,FRESH VEG-TOMATOES-PER KG,vegetable,2010-11-01,2.226983482107438
212515,FRESH VEG-TOMATOES-PER KG,vegetable,2010-12-01,2.3393415790123457
212515,FRESH VEG-TOMATOES-PER KG,vegetable,2011-01-01,2.239297530289256
212515,FRESH VEG-TOMATOES-PER KG,vegetable,2011-02-01,2.213914891106383
212515,FRESH VEG-TOMATOES-PER KG,vegetable,2011-03-01,2.320693873020408
212515,FRESH VEG-TOMATOES-PER KG,vegetable,2011-04-01,2.21436213781893
212515,FRESH VEG-TOMATOES-PER KG,vegetable,2011-05-01,2.212458329
212515,FRESH VEG-TOMATOES-PER KG,vegetable,2011-06-01,2.0862343029707113
212515,FRESH VEG-TOMATOES-PER KG,vegetable,2011-07-01,2.1592916574166665
212515,FRESH VEG-TOMATOES-PER KG,vegetable,2011-08-01,2.105203242195122
212515,FRESH VEG-TOMATOES-PER KG,vegetable,2011-09-01,2.1036290219758063
212515,FRESH VEG-TOMATOES-PER KG,vegetable,2011-10-01,2.1716734584489794
212515,FRESH VEG-TOMATOES-PER KG,vegetable,2011-11-01,2.1812598363385827
212515,FRESH VEG-TOMATOES-PER KG,vegetable,2011-12-01,2.1602049163934423
212515,FRESH VEG-TOMATOES-PER KG,vegetable,2012-01-01,2.2966666605
212515,FRESH VEG-TOMATOES-PER KG,vegetable,2012-02-01,2.265708158798283
212515,FRESH VEG-TOMATOES-PER KG,vegetable,2012-03-01,2.28381147704918
212515,FRESH VEG-TOMATOES-PER KG,vegetable,2012-04-01,2.2620491831967215
212515,FRESH VEG-TOMATOES-PER KG,vegetable,2012-05-01,2.1458119691452993
212515,FRESH VEG-TOMATOES-PER KG,vegetable,2012-06-01,2.207941176848739
212515,FRESH VEG-TOMATOES-PER KG,vegetable,2012-07-01,2.1572765990212766
212515,FRESH VEG-TOMATOES-PER KG,vegetable,2012-08-01,2.172716049876543
212515,FRESH VEG-TOMATOES-PER KG,vegetable,2012-09-01,2.2675203333333336
212515,FRESH VEG-TOMATOES-PER KG,vegetable,2012-10-01,2.36270832625
212515,FRESH VEG-TOMATOES-PER KG,vegetable,2012-11-01,2.2927510917030567
212515,FRESH VEG-TOMATOES-PER KG,vegetable,2012-12-01,2.2403913065652175
212515,FRESH VEG-TOMATOES-PER KG,vegetable,2013-01-01,2.1718666755555556
212515,FRESH VEG-TOMATOES-PER KG,vegetable,2013-02-01,2.3275105523628694
212515,FRESH VEG-TOMATOES-PER KG,vegetable,2013-03-01,2.405650414634146
212515,FRESH VEG-TOMATOES-PER KG,vegetable,2013-04-01,2.470313721607843
212515,FRESH VEG-TOMATOES-PER KG,vegetable,2013-05-01,2.4230672263025212
212515,FRESH VEG-TOMATOES-PER KG,vegetable,2013-06-01,2.335416673708333
212515,FRESH VEG-TOMATOES-PER KG,vegetable,2013-07-01,2.2394958054621847
212515,FRESH VEG-TOMATOES-PER KG,vegetable,2013-08-01,2.329344266598361
212515,FRESH VEG-TOMATOES-PER KG,vegetable,2013-09-01,2.4040079397222223
212515,FRESH VEG-TOMATOES-PER KG,vegetable,2013-10-01,2.307877545795918
212515,FRESH VEG-TOMATOES-PER KG,vegetable,2013-11-01,2.223786010740741
212515,FRESH VEG-TOMATOES-PER KG,vegetable,2013-12-01,2.3016115747933883
212515,FRESH VEG-TOMATOES-PER KG,vegetable,2014-01-01,2.4411934263374486
212515,FRESH VEG-TOMATOES-PER KG,vegetable,2014-02-01,2.457172137295082
212515,FRESH VEG-TOMATOES-PER KG,vegetable,2014-03-01,2.432500007936508
212515,FRESH VEG-TOMATOES-PER KG,vegetable,2014-04-01,2.4099180385655736
212515,FRESH VEG-TOMATOES-PER KG,vegetable,2014-05-01,2.2643038042194092
212515,FRESH VEG-TOMATOES-PER KG,vegetable,2014-06-01,2.2102118661440677
212515,FRESH VEG-TOMATOES-PER KG,vegetable,2014-07-01,2.21563786473251
212515,FRESH VEG-TOMATOES-PER KG,vegetable,2014-08-01,2.180284555487805
212515,FRESH VEG-TOMATOES-PER KG,vegetable,2014-09-01,2.2823481804453443
212515,FRESH VEG-TOMATOES-PER KG,vegetable,2014-10-01,2.370756974063745
212515,FRESH VEG-TOMATOES-PER KG,vegetable,2014-11-01,2.32208000276
212515,FRESH VEG-TOMATOES-PER KG,vegetable,2014-12-01,2.2607692380161946
212515,FRESH VEG-TOMATOES-PER KG,vegetable,2015-01-01,2.3441880457692306
212515,FRESH VEG-TOMATOES-PER KG,vegetable,2015-02-01,2.422060096137339
212515,FRESH VEG-TOMATOES-PER KG,vegetable,2015-03-01,2.4281526177108432
212515,FRESH VEG-TOMATOES-PER KG,vegetable,2015-04-01,2.4319762940711462
212515,FRESH VEG-TOMATOES-PER KG,vegetable,2015-05-01,2.381757327615063
212515,FRESH VEG-TOMATOES-PER KG,vegetable,2015-06-01,2.3738618033333334
212515,FRESH VEG-TOMATOES-PER KG,vegetable,2015-07-01,2.2605150309871243
212515,FRESH VEG-TOMATOES-PER KG,vegetable,2015-08-01,2.2488655547478995
212515,FRESH VEG-TOMATOES-PER KG,vegetable,2015-09-01,2.4141365590361445
212515,FRESH VEG-TOMATOES-PER KG,vegetable,2015-10-01,2.4499596919354842
212515,FRESH VEG-TOMATOES-PER KG,vegetable,2015-11-01,2.408781524369748
212515,FRESH VEG-TOMATOES-PER KG,vegetable,2015-12-01,2.4084523885714284
212515,FRESH VEG-TOMATOES-PER KG,vegetable,2016-01-01,2.430894325325203
212515,FRESH VEG-TOMATOES-PER KG,vegetable,2016-02-01,2.3741666753968254
212515,FRESH VEG-TOMATOES-PER KG,vegetable,2016-03-01,2.446973187356322
212515,FRESH VEG-TOMATOES-PER KG,vegetable,2016-04-01,2.4639325808988763
212515,FRESH VEG-TOMATOES-PER KG,vegetable,2016-05-01,2.429363291835206
212515,FRESH VEG-TOMATOES-PER KG,vegetable,2016-06-01,2.2552191283665337
212515,FRESH VEG-TOMATOES-PER KG,vegetable,2016-07-01,2.2238339920948618
212515,FRESH VEG-TOMATOES-PER KG,vegetable,2016-08-01,2.2598799988000002
212515,FRESH VEG-TOMATOES-PER KG,vegetable,2016-09-01,2.2761904806349205
212515,FRESH VEG-TOMATOES-PER KG,vegetable,2016-10-01,2.315038466153846
212515,FRESH VEG-TOMATOES-PER KG,vegetable,2016-11-01,2.2991372604313725
212515,FRESH VEG-TOMATOES-PER KG,vegetable,2016-12-01,2.3158130146341462
212515,FRESH VEG-TOMATOES-PER KG,vegetable,2017-01-01,2.4342800047999997
212515,FRESH VEG-TOMATOES-PER KG,vegetable,2017-02-01,2.6012916762500002
212515,FRESH VEG-TOMATOES-PER KG,vegetable,2017-03-01,2.552380962698413
212515,FRESH VEG-TOMATOES-PER KG,vegetable,2017-04-01,2.649661015677966
212515,FRESH VEG-TOMATOES-PER KG,vegetable,2017-05-01,2.4912800016400003
212515,FRESH VEG-TOMATOES-PER KG,vegetable,2017-06-01,2.4223293246184743
212515,FRESH VEG-TOMATOES-PER KG,vegetable,2017-07-01,2.4608267733464566
212515,FRESH VEG-TOMATOES-PER KG,vegetable,2017-08-01,2.4663358770992367
212515,FRESH VEG-TOMATOES-PER KG,vegetable,2017-09-01,2.4841666707954544
212515,FRESH VEG-TOMATOES-PER KG,vegetable,2017-10-01,2.6085606125
212515,FRESH VEG-TOMATOES-PER KG,vegetable,2017-11-01,2.566031759126984
212515,FRESH VEG-TOMATOES-PER KG,vegetable,2017-12-01,2.624692321153846
212515,FRESH VEG-TOMATOES-PER KG,vegetable,2018-01-01,2.6367049865900385
212515,FRESH VEG-TOMATOES-PER KG,vegetable,2018-02-01,2.4807968256972113
212515,FRESH VEG-TOMATOES-PER KG,vegetable,2018-03-01,2.4826538588461537
212515,FRESH VEG-TOMATOES-PER KG,vegetable,2018-04-01,2.5223163873822974
212515,FRESH VEG-TOMATOES-PER KG,vegetable,2018-05-01,2.4333528308382064
212515,FRESH VEG-TOMATOES-PER KG,vegetable,2018-06-01,2.4120921304798464
212515,FRESH VEG-TOMATOES-PER KG,vegetable,2018-07-01,2.4424423090192304
212515,FRESH VEG-TOMATOES-PER KG,vegetable,2018-08-01,2.384580177919847
212515,FRESH VEG-TOMATOES-PER KG,vegetable,2018-09-01,2.493227632276119
212515,FRESH VEG-TOMATOES-PER KG,vegetable,2018-10-01,2.59223265684803
212515,FRESH VEG-TOMATOES-PER KG,vegetable,2018-11-01,2.4873385661643836
212515,FRESH VEG-TOMATOES-PER KG,vegetable,2018-12-01,2.5019132218540436
212515,FRESH VEG-TOMATOES-PER KG,vegetable,2019-01-01,2.56550669749522
212515,FRESH VEG-TOMATOES-PER KG,vegetable,2019-02-01,2.6388037439252336
212515,FRESH VEG-TOMATOES-PER KG,vegetable,2019-03-01,2.6634870867158673
212515,FRESH VEG-TOMATOES-PER KG,vegetable,2019-04-01,2.6030330884191177
212515,FRESH VEG-TOMATOES-PER KG,vegetable,2019-05-01,2.494616939516129
212515,FRESH VEG-TOMATOES-PER KG,vegetable,2019-06-01,2.4807462670362477
212515,FRESH VEG-TOMATOES-PER KG,vegetable,2019-07-01,2.56249475870021
212515,FRESH VEG-TOMATOES-PER KG,vegetable,2019-08-01,2.583243242058212
212515,FRESH VEG-TOMATOES-PER KG,vegetable,2019-09-01,2.638531746626984
212515,FRESH VEG-TOMATOES-PER KG,vegetable,2019-10-01,2.6295761003853566
212515,FRESH VEG-TOMATOES-PER KG,vegetable,2019-11-01,2.6241634188715954
212515,FRESH VEG-TOMATOES-PER KG,vegetable,2019-12-01,2.6035907264478766
212515,FRESH VEG-TOMATOES-PER KG,vegetable,2020-01-01,2.6770858177644707
212515,FRESH VEG-TOMATOES-PER KG,vegetable,2020-02-01,2.718636350757576
212515,FRESH VEG-TOMATOES-PER KG,vegetable,2020-03-01,2.6960384507692305
212515,FRESH VEG-TOMATOES-PER KG,vegetable,2020-04-01,2.5768702114503816
212515,FRESH VEG-TOMATOES-PER KG,vegetable,2020-05-01,2.918475816356877
212515,FRESH VEG-TOMATOES-PER KG,vegetable,2020-06-01,2.902660539143731
212515,FRESH VEG-TOMATOES-PER KG,vegetable,2020-07-01,2.949681144927536
212515,FRESH VEG-TOMATOES-PER KG,vegetable,2020-08-01,2.7303354484696016
212515,FRESH VEG-TOMATOES-PER KG,vegetable,2020-09-01,2.754312522708333
212515,FRESH VEG-TOMATOES-PER KG,vegetable,2020-10-01,2.8050211930084745
212515,FRESH VEG-TOMATOES-PER KG,vegetable,2020-11-01,2.747683634463277
212515,FRESH VEG-TOMATOES-PER KG,vegetable,2020-12-01,2.726335098429319
212515,FRESH VEG-TOMATOES-PER KG,vegetable,2021-01-01,2.6814151047169807
212515,FRESH VEG-TOMATOES-PER KG,vegetable,2021-02-01,2.6099692495384614
212515,FRESH VEG-TOMATOES-PER KG,vegetable,2021-03-01,2.847784434131736
212515,FRESH VEG-TOMATOES-PER KG,vegetable,2021-04-01,2.9137304012539187
212515,FRESH VEG-TOMATOES-PER KG,vegetable,2021-05-01,3.0048214339285715
212515,FRESH VEG-TOMATOES-PER KG,vegetable,2021-06-01,2.916424601955307
212515,FRESH VEG-TOMATOES-PER KG,vegetable,2021-07-01,2.868765973404255
212515,FRESH VEG-TOMATOES-PER KG,vegetable,2021-08-01,2.8448133823182715
212515,FRESH VEG-TOMATOES-PER KG,vegetable,2021-09-01,2.9193075594704685
212515,FRESH VEG-TOMATOES-PER KG,vegetable,2021-10-01,2.9056431732365144
212515,FRESH VEG-TOMATOES-PER KG,vegetable,2021-11-01,2.940082147433265
212515,FRESH VEG-TOMATOES-PER KG,vegetable,2021-12-01,2.929733073305955
212515,FRESH VEG-TOMATOES-PER KG,vegetable,2022-01-01,2.95840491799591
212515,FRESH VEG-TOMATOES-PER KG,vegetable,2022-02-01,2.972862910887097
212515,FRESH VEG-TOMATOES-PER KG,vegetable,2022-03-01,3.062515212981744
212515,FRESH VEG-TOMATOES-PER KG,vegetable,2022-04-01,3.733622043832021
212515,FRESH VEG-TOMATOES-PER KG,vegetable,2022-05-01,3.316487067672414
212515,FRESH VEG-TOMATOES-PER KG,vegetable,2022-06-01,3.199877042418033
212515,FRESH VEG-TOMATOES-PER KG,vegetable,2022-07-01,3.233212862048193
212515,FRESH VEG-TOMATOES-PER KG,vegetable,2022-08-01,3.1199428487619048
212515,FRESH VEG-TOMATOES-PER KG,vegetable,2022-09-01,3.219273095088409
212515,FRESH VEG-TOMATOES-PER KG,vegetable,2022-10-01,3.3015352612033197
212515,FRESH VEG-TOMATOES-PER KG,vegetable,2022-11-01,3.3062222163636363
212515,FRESH VEG-TOMATOES-PER KG,vegetable,2022-12-01,3.3387103049603177
212515,FRESH VEG-TOMATOES-PER KG,vegetable,2023-01-01,3.367734675102041
212515,FRESH VEG-TOMATOES-PER KG,vegetable,2023-02-01,3.4971971325415674
212515,FRESH VEG-TOMATOES-PER KG,vegetable,2023-03-01,3.9706476554404144
212515,FRESH VEG-TOMATOES-PER KG,vegetable,2023-04-01,4.012989930150754
212515,FRESH VEG-TOMATOES-PER KG,vegetable,2023-05-01,3.8049256808492573
212515,FRESH VEG-TOMATOES-PER KG,vegetable,2023-06-01,3.6216421006736845
212515,FRESH VEG-TOMATOES-PER KG,vegetable,2023-07-01,3.4712601591869916
212515,FRESH VEG-TOMATOES-PER KG,vegetable,2023-08-01,3.4328370169416496
212515,FRESH VEG-TOMATOES-PER KG,vegetable,2023-09-01,3.442880660493827
212515,FRESH VEG-TOMATOES-PER KG,vegetable,2023-10-01,3.526402878417266
212515,FRESH VEG-TOMATOES-PER KG,vegetable,2023-11-01,3.5827477563063064
212515,FRESH VEG-TOMATOES-PER KG,vegetable,2023-12-01,3.5798328682451257
212515,FRESH VEG-TOMATOES-PER KG,vegetable,2024-01-01,3.5641534494708993
212515,FRESH VEG-TOMATOES-PER KG,vegetable,2024-02-01,3.6151595957446805
212515,FRESH VEG-TOMATOES-PER KG,vegetable,2024-03-01,3.6671392524050637
212515,FRESH VEG-TOMATOES-PER KG,vegetable,2024-04-01,3.59552501725
212515,FRESH VEG-TOMATOES-PER KG,vegetable,2024-05-01,3.5004987097112856
212515,FRESH VEG-TOMATOES-PER KG,vegetable,2024-06-01,3.4521818415324677
212515,FRESH VEG-TOMATOES-PER KG,vegetable,2024-07-01,3.4550623657855364
212515,FRESH VEG-TOMATOES-PER KG,vegetable,2024-08-01,3.4364000197
212515,FRESH VEG-TOMATOES-PER KG,vegetable,2024-09-01,3.5561654345614038
212516,FRESH VEG-CABBAGE-WHOLE-PER KG,vegetable,2000-01-01,0.5720833357083334
212516,FRESH VEG-CABBAGE-WHOLE-PER KG,vegetable,2000-02-01,0.5677333359111111
212516,FRESH VEG-CABBAGE-WHOLE-PER KG,vegetable,2000-03-01,0.5505982908547008
212516,FRESH VEG-CABBAGE-WHOLE-PER KG,vegetable,2000-04-01,0.5727038608583691
212516,FRESH VEG-CABBAGE-WHOLE-PER KG,vegetable,2000-05-01,0.6000442480973451
212516,FRESH VEG-CABBAGE-WHOLE-PER KG,vegetable,2000-06-01,0.6247698758577406
212516,FRESH VEG-CABBAGE-WHOLE-PER KG,vegetable,2000-07-01,0.636695278497854
212516,FRESH VEG-CABBAGE-WHOLE-PER KG,vegetable,2000-08-01,0.6131140331578948
212516,FRESH VEG-CABBAGE-WHOLE-PER KG,vegetable,2000-09-01,0.6201702126382979
212516,FRESH VEG-CABBAGE-WHOLE-PER KG,vegetable,2000-10-01,0.588099172107438
212516,FRESH VEG-CABBAGE-WHOLE-PER KG,vegetable,2000-11-01,0.5747808760956175
212516,FRESH VEG-CABBAGE-WHOLE-PER KG,vegetable,2000-12-01,0.578838168879668
212516,FRESH VEG-CABBAGE-WHOLE-PER KG,vegetable,2001-01-01,0.5930165248347108
212516,FRESH VEG-CABBAGE-WHOLE-PER KG,vegetable,2001-02-01,0.6003493430567686
212516,FRESH VEG-CABBAGE-WHOLE-PER KG,vegetable,2001-03-01,0.6075545831004366
212516,FRESH VEG-CABBAGE-WHOLE-PER KG,vegetable,2001-04-01,0.6259401699145299
212516,FRESH VEG-CABBAGE-WHOLE-PER KG,vegetable,2001-05-01,0.77965665
212516,FRESH VEG-CABBAGE-WHOLE-PER KG,vegetable,2001-06-01,0.8501673669874477
212516,FRESH VEG-CABBAGE-WHOLE-PER KG,vegetable,2001-07-01,0.8156034515517242
212516,FRESH VEG-CABBAGE-WHOLE-PER KG,vegetable,2001-08-01,0.764203542920354
